"filter","lat","lng","device","time","pm","pressure","flow","rh","t","location"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 14:01:00,129.002,546.117,2.02384,20.2158,40.03,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 14:21:00,125.946,546.117,1.99713,20.4277,39.83,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 14:41:00,146.994,546.117,1.99851,21.3125,39.63,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 15:01:00,183.214,546.117,1.99371,22.3037,39.37,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 15:21:00,189.805,546.117,1.99933,22.8232,39,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 15:41:00,194.353,546.117,1.99636,22.1699,38.63,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 16:01:00,207.375,546.117,1.99728,23.1152,38.49,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 16:21:00,197.849,546.117,1.99342,24.5615,38.38,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 16:41:00,204.059,546.117,1.9962,27.2188,37.97,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 17:01:00,217.626,546.117,1.99587,28.3721,37.51,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 17:21:00,213.229,546.117,2.02735,29.0439,36.98,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 17:41:00,236.261,546.117,1.99947,27.0479,36.72,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 18:01:00,275.982,546.117,1.99517,26.4258,36.87,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 18:21:00,285.088,546.117,1.99719,27.3555,36.78,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 18:41:00,277.431,546.117,2.00067,28.0547,36.5,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 19:01:00,289.206,546.117,2.00166,28.543,36.16,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 19:21:00,289.627,546.117,1.99797,28.6328,36.04,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 19:41:00,318.783,546.117,2.00186,29.2178,35.71,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 20:01:00,280.95,546.117,1.96516,27.2197,35.93,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 20:21:00,244.679,546.117,2.00768,27.2324,36.14,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 20:41:00,243.308,546.117,1.99806,27.2568,36.14,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 21:01:00,254.291,546.117,2.00835,28.0312,35.72,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 21:21:00,255.33,546.117,1.9973,28.8701,35.58,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 21:41:00,254.244,546.117,2.00067,29.417,35.43,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 22:01:00,250.162,546.117,1.99215,29.7617,35.33,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 22:21:00,275.451,546.117,2.01722,30.5508,34.99,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 22:41:00,307.901,546.117,2.00067,30.3809,34.99,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 23:01:00,284.837,546.117,2.00019,31.4619,34.73,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 23:21:00,261.741,546.117,1.99903,30.4014,34.94,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-17 23:41:00,270.087,546.117,2.00454,30.7441,35,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 00:01:00,262.363,546.117,1.98767,29.7744,34.96,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 00:21:00,269.632,546.117,2.00116,30.249,34.83,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 00:41:00,263.619,546.117,1.99446,28.9404,34.77,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 01:01:00,260.578,546.117,1.9616,29.1592,34.79,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 01:21:00,249.341,546.117,2.0017,28.708,35.11,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 01:41:00,246.582,546.117,2.0016,27.8379,36.13,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 02:01:00,276.208,546.117,2.00767,24.8125,36.93,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 02:21:00,278.182,546.117,2.01531,24.3271,38.32,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 02:41:00,232.791,546.117,1.99895,22.2236,39.24,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 03:01:00,228.953,546.117,2.00089,22.2529,40.1,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 03:21:00,271.058,546.117,1.99905,21.9033,41.51,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 03:41:00,289.589,546.117,2.00006,19.7461,42.81,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 04:01:00,279.13,546.117,1.99791,17.6035,44.23,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 04:21:00,276.567,546.117,1.99152,18.5576,43.95,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 04:41:00,273.775,0,0,22.4209,41.3,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 05:01:00,241.877,0,0,22.8379,41.27,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 05:21:00,227.189,0,0,22.7451,42.16,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 05:41:00,239.076,0,0,22.3818,42.53,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 06:01:00,229.876,0,0,22.1357,43.31,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 06:21:00,160.414,0,0,17.7979,50.05,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 06:41:00,158.962,0,0,17.7949,48.64,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 07:01:00,147.862,0,0,17.3047,49.58,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 07:21:00,127.853,0,0,16.5908,49.58,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 07:41:00,92.8972,0,0,15.791,50.75,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 08:01:00,80.7354,0,0,14.8271,50.86,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 08:21:00,91.1976,0,0,14.6689,51.01,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 08:41:00,91.4977,0,0,14.1289,51.03,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 09:01:00,97.5092,0,0,14.4863,49.96,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 09:21:00,87.4531,0,0,15.1367,47.18,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 09:41:00,79.1607,0,0,15.1406,46.54,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 10:01:00,83.6437,0,0,15.1436,46.25,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 10:21:00,85.3009,0,0,15.2373,46.05,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 10:41:00,84.6661,0,0,15.3145,45.38,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 11:01:00,67.85,0,0,15.4971,44.53,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 11:21:00,61.3339,0,0,15.6426,43.71,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 11:41:00,64.4111,0,0,16.0977,42.2,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 12:01:00,65.2299,0,0,16.7148,40.52,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 12:21:00,71.866,0,0,17.2764,39.11,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 12:41:00,82.2594,0,0,17.8975,38.09,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 13:01:00,86.4218,0,0,18.5586,37.22,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 13:21:00,86.6139,0,0,19.1523,36.56,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 13:41:00,89.4853,0,0,19.7246,36,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 14:01:00,103.042,0,0,20.3057,35.68,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 14:21:00,114.723,0,0,20.8359,35.34,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 14:41:00,144.644,0,0,21.5283,34.85,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 15:01:00,157.629,0,0,22.1611,34.4,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 15:21:00,184.072,0,0,22.7031,34.11,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 15:41:00,189.836,0,0,23.2109,33.88,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 16:01:00,187.504,0,0,23.667,33.59,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 16:21:00,189.295,0,0,24.5234,33.36,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 16:41:00,197.808,0,0,24.9629,33.02,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 17:01:00,223.354,0,0,25.749,32.64,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 17:21:00,224.096,0,0,26.5234,32.5,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 17:41:00,223.354,0,0,27.0244,32.22,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 18:01:00,242.461,0,0,27.793,31.81,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 18:21:00,288.401,0,0,28.2275,31.65,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 18:41:00,302.411,0,0,28.5127,31.62,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 19:01:00,298.671,0,0,28.8574,31.56,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 19:21:00,298.326,0,0,29.1582,31.57,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 19:41:00,298.333,0,0,29.5801,31.42,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 20:01:00,307.459,0,0,30.0879,31.31,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 20:21:00,296.822,0,0,30.3857,31.27,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 20:41:00,283.654,0,0,30.8574,30.97,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 21:01:00,265.799,0,0,31.3389,30.84,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 21:21:00,266.331,0,0,31.7217,30.83,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 21:41:00,273.713,0,0,31.9873,30.53,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 22:01:00,269.753,0,0,32.3486,30.39,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 22:21:00,268.755,0,0,32.7188,30.06,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 22:41:00,275.396,0,0,33.1699,29.69,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 23:01:00,288.138,0,0,33.1387,29.42,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 23:21:00,317.512,0,0,34.3242,29.49,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-18 23:41:00,349.141,0,0,34.3057,29.56,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 00:01:00,335.208,0,0,34.6777,29.43,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 00:21:00,350.318,0,0,34.9209,29.19,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 00:41:00,360.303,0,0,35.1338,29.02,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 01:01:00,370.178,0,0,35.4639,28.82,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 01:21:00,363.19,0,0,35.8467,28.84,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 01:41:00,367.781,0,0,36.2598,29.4,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 02:01:00,367.664,0,0,36.2793,30.54,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 02:21:00,368.685,0,0,35.9736,31.96,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 02:41:00,370.202,0,0,35.6211,33.6,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 03:01:00,395.723,0,0,34.7754,34.67,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 03:21:00,417.927,0,0,34.1904,35.55,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 03:41:00,386.944,0,0,33.2939,37.36,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 04:01:00,368.809,0,0,32.1201,38.29,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 04:21:00,321.045,0,0,30.6611,39.23,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 04:41:00,282.447,0,0,29.1191,39.53,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 05:01:00,170.577,0,0,27.6016,40.09,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 05:21:00,158.33,0,0,26.4678,41.87,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 05:41:00,132.827,0,0,24.8916,42.97,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 06:01:00,147.334,0,0,23.8955,44.7,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 06:21:00,151.797,0,0,22.5088,44.13,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 06:41:00,155.458,0,0,21.9424,44.19,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 07:01:00,142.511,0,0,21.3438,44.88,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 07:21:00,145.267,0,0,20.6748,46,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 07:41:00,120.176,0,0,20.0088,46.95,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 08:01:00,96.6259,0,0,19.1807,47.1,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 08:21:00,99.5979,0,0,18.6953,46.8,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 08:41:00,86.8773,0,0,18.2227,47.11,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 09:01:00,80.1126,0,0,17.7637,47.16,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 09:21:00,69.8345,0,0,17.2959,46.94,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 09:41:00,66.9276,0,0,16.9766,46.74,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 10:01:00,56.1287,0,0,16.8223,45.91,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 10:21:00,53.2547,0,0,16.7861,45.57,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 10:41:00,53.0268,0,0,16.8213,44.85,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 11:01:00,53.1591,0,0,17.0752,43.99,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 11:21:00,50.2442,0,0,17.3213,43.28,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 11:41:00,50.0492,0,0,17.75,42.21,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 12:01:00,52.9302,0,0,18.3086,40.45,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 12:21:00,58.202,0,0,19.0137,39.1,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 12:41:00,75.805,0,0,19.6943,38.14,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 13:01:00,74.8018,0,0,20.3008,37.5,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 13:21:00,78.7147,0,0,20.8154,37.03,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 13:41:00,77.9232,0,0,21.3193,36.61,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 14:01:00,80.1598,0,0,21.751,36.22,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 14:21:00,82.15,0,0,22.1211,35.84,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 14:41:00,89.7471,0,0,22.5586,35.35,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 15:01:00,99.4396,0,0,23.126,34.83,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 15:21:00,112.866,0,0,23.7705,34.67,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 15:41:00,154.873,0,0,24.3301,34.47,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 16:01:00,184.133,0,0,24.9238,34.28,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 16:21:00,250.012,0,0,25.5615,34.02,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 16:41:00,288.532,0,0,26.1846,33.72,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 17:01:00,279.302,0,0,26.7539,33.34,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 17:21:00,266.357,0,0,27.3643,32.88,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 17:41:00,242.081,0,0,28.0312,32.57,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 18:01:00,238.712,0,0,28.7812,32.25,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 18:21:00,291.041,0,0,29.5088,31.98,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 18:41:00,255.347,0,0,30.2861,31.93,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 19:01:00,257.559,0,0,30.874,31.92,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 19:21:00,247.168,0,0,31.2568,31.73,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 19:41:00,241.191,0,0,31.5273,31.47,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 20:01:00,244.135,0,0,31.9619,31.19,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 20:21:00,243.215,0,0,32.4385,30.98,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 20:41:00,242.232,0,0,32.8887,30.76,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 21:01:00,244.99,0,0,33.2832,30.58,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 21:21:00,254.877,0,0,33.7871,30.46,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 21:41:00,261.49,0,0,34.0703,30.4,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 22:01:00,260.773,0,0,34.5283,30.29,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 22:21:00,262.237,0,0,34.9453,30.13,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 22:41:00,274.413,0,0,35.5254,30.21,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 23:01:00,279.948,0,0,35.8643,30.13,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 23:21:00,279.681,0,0,36.4971,30.12,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-19 23:41:00,278.118,0,0,36.9502,30.13,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 00:01:00,283.251,0,0,37.4609,29.95,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 00:21:00,273.146,0,0,37.875,29.91,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 00:41:00,289.823,0,0,38.3604,29.73,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 01:01:00,334.29,0,0,38.7598,29.66,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 01:21:00,357.785,0,0,39.1309,29.67,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 01:41:00,373.853,0,0,39.3369,29.86,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 02:01:00,365.577,0,0,39.3184,30.6,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 02:21:00,336.017,0,0,39.0254,31.93,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 02:41:00,318.916,0,0,38.3662,32.63,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 03:01:00,326.742,0,0,37.873,33.49,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 03:21:00,320.914,0,0,37.2812,34.48,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 03:41:00,306.262,0,0,36.6357,35.76,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 04:01:00,286.784,0,0,35.7168,36.06,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 04:21:00,271.525,0,0,35.1318,36.96,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 04:41:00,237.628,0,0,34.3291,37.58,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 05:01:00,223.191,0,0,33.6064,37.82,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 05:20:00,213.894,0,0,32.9844,38.48,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 05:40:00,208.063,0,0,32.4082,38.93,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 06:00:00,215.975,0,0,31.71,40.11,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 06:20:00,203.54,0,0,30.6543,40.23,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 06:40:00,180.289,0,0,29.9541,40.95,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 07:00:00,182.971,0,0,29.2021,41.64,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 07:20:00,173.786,0,0,28.4941,42.1,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 07:40:00,164.361,0,0,27.6689,43.09,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 08:00:00,155.556,0,0,26.8057,42.42,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 08:20:00,142.436,0,0,26.0977,44.06,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 08:40:00,140.767,0,0,25.2207,44.51,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 09:00:00,132.704,0,0,24.4668,45.22,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 09:20:00,126.755,0,0,23.7588,45.92,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 09:40:00,125.256,0,0,22.9512,46.11,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 10:00:00,126.758,0,0,21.4951,45.75,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 10:20:00,119.505,0,0,22.0283,45.21,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 10:40:00,101.433,0,0,21.4844,44.98,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 11:00:00,108.433,0,0,21.3291,44.29,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 11:20:00,111.319,0,0,21.3887,43.42,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 11:40:00,116.957,0,0,21.6768,42.18,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 12:00:00,121.616,0,0,22.165,40.56,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 12:21:00,126.927,0,0,22.7275,39.04,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 12:40:00,130.41,0,0,23.4238,38.07,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 13:00:00,157.879,0,0,24.1826,37.2,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 13:20:00,187.813,0,0,25.0469,36.54,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 13:40:00,195.253,0,0,25.6367,36.02,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 14:00:00,171.615,0,0,26.2412,35.56,"Amity University Noida, India"
"J1926",28.5439,77.3353,"AD00413",2024-10-20 14:20:00,177.852,0,0,26.8838,35.15,"Amity University Noida, India"
